,상권_코드,기준_분기_코드,분기당_매출_금액,총_생활인구_수,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균
5041,2120166,3,835679257,780081.0,HH,정체,129.0,55.0
5042,2120166,4,899558237,822189.0,HH,정체,130.0,55.0
5043,2120167,1,1719928530,575167.0,HH,정체,127.0,65.0
5044,2120167,2,2330001002,594659.0,HH,정체,128.0,66.0
5045,2120167,3,1927173376,570719.0,HH,정체,130.0,66.0
5046,2120167,4,2177779405,605663.0,HH,정체,132.0,67.0
5047,2120168,1,276305698,361153.0,HH,정체,119.0,57.0
5048,2120168,2,291305613,364026.0,HH,정체,121.0,58.0
5049,2120168,3,237809305,396253.0,HH,정체,125.0,58.0
5050,2120168,4,263080786,455970.0,HH,정체,126.0,58.0
5051,2120169,1,904005906,1206528.0,LH,상권확장,114.0,55.0
5052,2120169,2,1104560184,1281543.0,HH,정체,116.0,55.0
5053,2120169,3,955445733,1241056.0,LH,상권확장,117.0,56.0
5054,2120169,4,1145918744,1294088.0,HH,정체,119.0,56.0
5055,2120170,1,593620969,829895.0,LL,다이나믹,103.0,51.0
5056,2120170,2,701909712,875940.0,LL,다이나믹,105.0,51.0
5057,2120170,3,640253547,968469.0,LL,다이나믹,106.0,51.0
5058,2120170,4,618397649,1083465.0,LL,다이나믹,106.0,52.0
5059,2120171,1,1167574419,1216384.0,HH,정체,138.0,55.0
5060,2120171,2,1427421665,1206188.0,HH,정체,140.0,55.0
5061,2120171,3,1325221859,1185051.0,HH,정체,142.0,55.0
5062,2120171,4,1359646729,1200006.0,HH,정체,144.0,56.0
5063,2120172,1,708532787,1723118.0,HH,정체,127.0,56.0
5064,2120172,2,801742947,1860971.0,HH,정체,128.0,56.0
5065,2120172,3,689833734,1804969.0,HH,정체,130.0,56.0
5066,2120172,4,839652491,1762305.0,HH,정체,133.0,56.0
5067,2120173,1,2778578124,3653554.0,HH,정체,123.0,58.0
5068,2120173,2,2962369193,3912943.0,HH,정체,124.0,58.0
5069,2120173,3,2576977500,3765149.0,HH,정체,125.0,59.0
5070,2120173,4,3265680813,3867681.0,HH,정체,127.0,59.0
5071,2120174,1,1048980754,276510.0,HH,정체,123.0,56.0
5072,2120174,2,941796488,269705.0,HH,정체,123.0,57.0
5073,2120174,3,756237059,218822.0,HH,정체,123.0,57.0
5074,2120174,4,898366872,229275.0,HH,정체,125.0,57.0
5075,2120175,1,1219910188,1286621.0,HH,정체,138.0,56.0
5076,2120175,2,1284264491,1291410.0,HH,정체,140.0,56.0
5077,2120175,3,1145666087,1278653.0,HH,정체,142.0,56.0
5078,2120175,4,1184955498,1253548.0,HH,정체,143.0,56.0
5079,2120176,1,123020353,1352870.0,LL,다이나믹,101.0,48.0
5080,2120176,2,136726168,1297332.0,LL,다이나믹,99.0,48.0
5081,2120176,3,132932472,1362429.0,LL,다이나믹,99.0,48.0
5082,2120176,4,137994625,1388835.0,LL,다이나믹,101.0,48.0
5083,2120177,1,182487472,1554727.0,LL,다이나믹,94.0,44.0
5084,2120177,2,230217728,1495784.0,LL,다이나믹,94.0,44.0
5085,2120177,3,207278239,1425873.0,LL,다이나믹,96.0,44.0
5086,2120177,4,255797435,1358062.0,LL,다이나믹,98.0,44.0
5087,2120178,1,1619719931,2734098.0,LL,다이나믹,108.0,50.0
5088,2120178,2,1909971438,2758847.0,LL,다이나믹,109.0,51.0
5089,2120178,3,1596904405,2668655.0,LL,다이나믹,110.0,51.0
5090,2120178,4,1892323757,2879385.0,LL,다이나믹,111.0,51.0
5091,2120179,1,1210359497,2231297.0,HL,상권축소,116.0,54.0
5092,2120179,2,1300751900,2373256.0,HL,상권축소,117.0,54.0
5093,2120179,3,1238680686,2219757.0,HL,상권축소,119.0,54.0
5094,2120179,4,1622809378,2352775.0,HL,상권축소,121.0,54.0
5095,2120180,1,760632972,34947.0,LL,다이나믹,105.0,50.0
5096,2120180,2,918626312,30635.0,LL,다이나믹,107.0,50.0
5097,2120180,3,829644442,25783.0,LL,다이나믹,108.0,50.0
5098,2120180,4,749576418,26536.0,LL,다이나믹,108.0,51.0
5099,2120181,1,337185737,413338.0,HH,정체,130.0,57.0
5100,2120181,2,401742755,417229.0,HH,정체,131.0,57.0
5101,2120181,3,370796025,391324.0,HH,정체,133.0,58.0
5102,2120181,4,448799411,423860.0,HH,정체,134.0,58.0
5103,2120182,1,1163800521,574192.0,HH,정체,165.0,62.0
5104,2120182,2,1602739969,594534.0,HH,정체,167.0,62.0
5105,2120182,3,1026488109,553206.0,HH,정체,169.0,63.0
5106,2120182,4,1365833066,599660.0,HH,정체,171.0,63.0
5107,2120183,1,1996930804,396878.0,LH,상권확장,111.0,55.0
5108,2120183,2,2160876501,410371.0,LH,상권확장,113.0,55.0
5109,2120183,3,2216662851,426768.0,LH,상권확장,115.0,55.0
5110,2120183,4,1558930815,437686.0,LH,상권확장,115.0,56.0
5111,2120184,1,1019740447,1822068.0,HL,상권축소,126.0,48.0
5112,2120184,2,1217466882,1828379.0,HL,상권축소,128.0,48.0
5113,2120184,3,1076384757,1791776.0,HL,상권축소,129.0,49.0
5114,2120184,4,1211424205,1919851.0,HL,상권축소,130.0,49.0
5115,2120185,1,2640393266,2667845.0,LL,다이나믹,109.0,49.0
5116,2120185,2,2846671350,2692305.0,LL,다이나믹,110.0,49.0
5117,2120185,3,2493621744,2496536.0,LL,다이나믹,112.0,49.0
5118,2120185,4,2679929155,2557984.0,LL,다이나믹,114.0,49.0
5119,2120186,1,2965109562,2192571.0,LL,다이나믹,98.0,47.0
5120,2120186,2,3519850352,2257736.0,LL,다이나믹,98.0,47.0
5121,2120186,3,3024296619,2045827.0,LL,다이나믹,99.0,47.0
5122,2120186,4,4049033637,2126297.0,LL,다이나믹,100.0,47.0
5123,2120187,1,2579404400,2862091.0,LL,다이나믹,100.0,45.0
5124,2120187,2,2915791928,2802692.0,LL,다이나믹,100.0,46.0
5125,2120187,3,2611285716,2641086.0,LL,다이나믹,102.0,46.0
5126,2120187,4,3414109404,2806794.0,LL,다이나믹,103.0,46.0
5127,2120188,1,1331999051,1658314.0,HH,정체,116.0,55.0
5128,2120188,2,1539922535,1725498.0,HH,정체,117.0,55.0
5129,2120188,3,1572700014,1697465.0,HH,정체,119.0,55.0
5130,2120188,4,1489504528,1860538.0,HH,정체,120.0,56.0
5131,2120189,1,5924295499,5931047.0,LL,다이나믹,102.0,50.0
5132,2120189,2,7186394526,6447968.0,LL,다이나믹,104.0,50.0
5133,2120189,3,6086006772,5824891.0,LL,다이나믹,105.0,50.0
5134,2120189,4,7567066147,6080322.0,LL,다이나믹,107.0,50.0
5135,2120190,1,1134443400,1329969.0,LL,다이나믹,107.0,49.0
5136,2120190,2,1363857947,1426518.0,LL,다이나믹,108.0,49.0
5137,2120190,3,1407558862,1397273.0,LL,다이나믹,110.0,49.0
5138,2120190,4,1418258153,1516335.0,LL,다이나믹,111.0,49.0
5139,2120191,1,1696589271,1847597.0,LL,다이나믹,112.0,52.0
5140,2120191,2,2182855242,1898474.0,LL,다이나믹,114.0,53.0
5141,2120191,3,1839151488,1655038.0,LL,다이나믹,115.0,53.0
5142,2120191,4,2027063785,1672410.0,LL,다이나믹,116.0,53.0
5143,2120192,1,1825984896,1749534.0,LL,다이나믹,109.0,48.0
5144,2120192,2,2020511520,1778997.0,LL,다이나믹,110.0,48.0
5145,2120192,3,1912427116,1647607.0,LL,다이나믹,112.0,48.0
5146,2120192,4,2264710253,1693277.0,LL,다이나믹,113.0,48.0
5147,2120193,1,2498053616,614417.0,LL,다이나믹,109.0,50.0
5148,2120193,2,3469408613,680371.0,LL,다이나믹,109.0,50.0
5149,2120193,3,3359730269,611748.0,LL,다이나믹,110.0,51.0
5150,2120193,4,2278485562,649217.0,LL,다이나믹,111.0,51.0
5151,2120194,1,737269035,1686938.0,LL,다이나믹,97.0,46.0
5152,2120194,2,826018610,1699726.0,LL,다이나믹,99.0,46.0
5153,2120194,3,744025934,1645810.0,LL,다이나믹,100.0,46.0
5154,2120194,4,903920521,1710881.0,LL,다이나믹,101.0,47.0
5155,2120195,1,1294591361,891629.0,LL,다이나믹,108.0,49.0
5156,2120195,2,1513376603,932557.0,LL,다이나믹,109.0,49.0
5157,2120195,3,1361519929,890987.0,LL,다이나믹,109.0,49.0
5158,2120195,4,2289377577,959541.0,LL,다이나믹,109.0,49.0
5159,2120196,1,571655837,841726.0,HL,상권축소,118.0,48.0
5160,2120196,2,666825338,898881.0,HL,상권축소,119.0,48.0
5161,2120196,3,564945732,666948.0,HL,상권축소,120.0,48.0
5162,2120196,4,597661093,698845.0,HL,상권축소,120.0,48.0
5163,2120197,1,3325717115,3241545.0,LL,다이나믹,105.0,47.0
5164,2120197,2,4021176395,3429759.0,LL,다이나믹,106.0,48.0
5165,2120197,3,3237352811,3192796.0,LL,다이나믹,108.0,48.0
5166,2120197,4,3694700461,3422614.0,LL,다이나믹,109.0,48.0
5167,2120198,1,758534145,2077839.0,LL,다이나믹,113.0,47.0
5168,2120198,2,865089151,2110231.0,LL,다이나믹,114.0,47.0
5169,2120198,3,763145881,2029988.0,LL,다이나믹,116.0,47.0
5170,2120198,4,916763687,2093925.0,LL,다이나믹,118.0,47.0
5171,2120199,1,843807622,562565.0,LL,다이나믹,103.0,46.0
5172,2120199,2,962626117,560862.0,LL,다이나믹,96.0,46.0
5173,2120199,3,947724613,536023.0,LL,다이나믹,97.0,47.0
5174,2120199,4,1415268401,555489.0,LL,다이나믹,97.0,47.0
5175,2120200,1,2556411321,1175955.0,LL,다이나믹,100.0,47.0
5176,2120200,2,3261298774,1289086.0,LL,다이나믹,100.0,47.0
5177,2120200,3,3057284484,1143987.0,LL,다이나믹,100.0,48.0
5178,2120200,4,3981632011,1270618.0,LL,다이나믹,100.0,48.0
5179,2120201,1,436958073,1051049.0,HL,상권축소,118.0,49.0
5180,2120201,2,553532462,1032416.0,HL,상권축소,117.0,49.0
5181,2120201,3,458560276,980124.0,HL,상권축소,119.0,50.0
5182,2120201,4,527479435,987189.0,HL,상권축소,122.0,50.0
5183,2120202,1,3692906258,1999243.0,LL,다이나믹,108.0,47.0
5184,2120202,2,3876298970,2046279.0,LL,다이나믹,108.0,48.0
5185,2120202,3,3907649443,1907144.0,LL,다이나믹,108.0,48.0
5186,2120202,4,4784191552,2085925.0,LL,다이나믹,109.0,48.0
5187,2120203,1,1263718536,1836060.0,LL,다이나믹,105.0,51.0
5188,2120203,2,1474936337,1632122.0,LL,다이나믹,106.0,51.0
5189,2120203,3,1300796006,1606724.0,LL,다이나믹,108.0,51.0
5190,2120203,4,1330768612,1645561.0,LL,다이나믹,109.0,51.0
5191,2120204,1,669047548,1240425.0,LL,다이나믹,113.0,50.0
5192,2120204,2,831388785,1267305.0,LL,다이나믹,114.0,50.0
5193,2120204,3,834732276,1270345.0,LL,다이나믹,114.0,50.0
5194,2120204,4,815693195,1370476.0,LL,다이나믹,116.0,50.0
5195,2120205,1,804779539,501217.0,HL,상권축소,124.0,51.0
5196,2120205,2,912867806,520018.0,HL,상권축소,125.0,51.0
5197,2120205,3,808578151,525276.0,HL,상권축소,127.0,51.0
5198,2120205,4,949117716,561750.0,HL,상권축소,128.0,51.0
5199,2120206,1,438246067,1098766.0,LL,다이나믹,100.0,49.0
5200,2120206,2,522055975,1091125.0,LL,다이나믹,101.0,49.0
5201,2120206,3,459433729,1100891.0,LL,다이나믹,103.0,49.0
5202,2120206,4,584877697,1090631.0,LL,다이나믹,104.0,49.0
5203,2120207,1,851367518,1676780.0,LL,다이나믹,101.0,49.0
5204,2120207,2,896315948,1714827.0,LL,다이나믹,103.0,49.0
5205,2120207,3,757711934,1658362.0,LL,다이나믹,105.0,49.0
5206,2120207,4,896260117,1721109.0,LL,다이나믹,106.0,49.0
5207,2120208,1,4166894088,1568243.0,LL,다이나믹,106.0,51.0
5208,2120208,2,4864704309,1614247.0,LL,다이나믹,107.0,52.0
5209,2120208,3,4343883140,1452199.0,LL,다이나믹,107.0,52.0
5210,2120208,4,5254687500,1467990.0,LL,다이나믹,108.0,52.0
5211,2120209,1,792116273,577092.0,HH,정체,125.0,60.0
5212,2120209,2,941383494,590118.0,HH,정체,125.0,60.0
5213,2120209,3,822108310,533973.0,HH,정체,125.0,60.0
5214,2120209,4,994088448,562020.0,HH,정체,126.0,60.0
5215,2120210,1,3556200413,4765321.0,LL,다이나믹,101.0,47.0
5216,2120210,2,3766612904,4886626.0,LL,다이나믹,102.0,47.0
5217,2120210,3,2978153879,4385208.0,LL,다이나믹,103.0,47.0
5218,2120210,4,3401158392,4717980.0,LL,다이나믹,105.0,47.0
5219,2120211,1,400232668,843808.0,LL,다이나믹,90.0,47.0
5220,2120211,2,439516022,867280.0,LL,다이나믹,90.0,47.0
5221,2120211,3,414816647,977712.0,LL,다이나믹,90.0,47.0
5222,2120211,4,446999531,1029586.0,LL,다이나믹,93.0,47.0
5223,2120212,1,632941730,1122932.0,LL,다이나믹,97.0,53.0
5224,2120212,2,756925738,1130866.0,LL,다이나믹,99.0,53.0
5225,2120212,3,724315180,1040479.0,LL,다이나믹,99.0,53.0
5226,2120212,4,752389651,1005907.0,LL,다이나믹,99.0,53.0
5227,2120213,1,983717621,1636136.0,LL,다이나믹,105.0,50.0
5228,2120213,2,1058787665,1626916.0,LL,다이나믹,108.0,50.0
5229,2120213,3,965148377,1511979.0,LL,다이나믹,109.0,50.0
5230,2120213,4,1375973250,1594737.0,LL,다이나믹,111.0,50.0
5231,2120214,1,333778425,237454.0,LL,다이나믹,112.0,49.0
5232,2120214,2,368474129,243024.0,LL,다이나믹,114.0,49.0
5233,2120214,3,333016635,251659.0,LL,다이나믹,115.0,50.0
5234,2120214,4,387655704,273556.0,LL,다이나믹,116.0,50.0
5235,2120215,1,2680334377,2935337.0,LL,다이나믹,101.0,48.0
5236,2120215,2,3161332693,3020216.0,LL,다이나믹,102.0,49.0
5237,2120215,3,2477664955,2808746.0,LL,다이나믹,104.0,49.0
5238,2120215,4,3258459532,2982660.0,LL,다이나믹,105.0,49.0
5239,2120216,1,391365532,176592.0,LL,다이나믹,114.0,53.0
5240,2120216,2,419432248,182869.0,LL,다이나믹,114.0,53.0
5241,2120216,3,380037438,190616.0,LL,다이나믹,117.0,53.0
5242,2120216,4,466213752,205067.0,LL,다이나믹,117.0,54.0
5243,2120217,1,552697303,1202740.0,LL,다이나믹,100.0,50.0
5244,2120217,2,543778270,1256712.0,LL,다이나믹,101.0,50.0
5245,2120217,3,557007753,1307101.0,LL,다이나믹,100.0,50.0
5246,2120217,4,560371823,1353626.0,LL,다이나믹,101.0,50.0
5247,2120218,1,1213072263,40055.0,HH,정체,136.0,68.0
5248,2120218,2,1238600605,43897.0,HH,정체,139.0,68.0
5249,2120218,3,1243803846,39027.0,HH,정체,141.0,68.0
5250,2120218,4,1436607145,47457.0,HH,정체,144.0,68.0
5251,2120219,1,1089323773,1015472.0,LL,다이나믹,103.0,51.0
5252,2120219,2,1323580952,1049645.0,LL,다이나믹,105.0,51.0
5253,2120219,3,1272532964,1114618.0,LL,다이나믹,107.0,51.0
5254,2120219,4,1495030572,989598.0,LL,다이나믹,108.0,51.0
5255,2120220,1,900625968,505013.0,HH,정체,117.0,55.0
5256,2120220,2,847702655,504597.0,HH,정체,119.0,55.0
5257,2120220,3,877852920,502744.0,HH,정체,121.0,55.0
5258,2120220,4,851440813,493352.0,HH,정체,122.0,55.0
5259,2120221,1,845858829,386178.0,HL,상권축소,117.0,52.0
5260,2120221,2,957333974,401456.0,LL,다이나믹,116.0,53.0
5261,2120221,3,894136765,366161.0,LL,다이나믹,116.0,53.0
5262,2120221,4,992450885,381528.0,LL,다이나믹,118.0,54.0
5263,2120222,1,6017273679,873761.0,HH,정체,115.0,57.0
5264,2120222,2,7225256183,922434.0,HH,정체,118.0,57.0
5265,2120222,3,5682116668,826076.0,HH,정체,120.0,57.0
5266,2120222,4,7029132128,955425.0,HH,정체,121.0,58.0
5267,2120223,1,341131573,204251.0,HL,상권축소,139.0,51.0
5268,2120223,2,352759117,213520.0,HL,상권축소,140.0,52.0
5269,2120223,3,309213322,202594.0,HL,상권축소,141.0,53.0
5270,2120223,4,434477793,224034.0,HL,상권축소,142.0,53.0
5271,2120224,1,874558476,197173.0,HH,정체,122.0,58.0
5272,2120224,2,1029229423,189801.0,HH,정체,123.0,58.0
5273,2120224,3,926507467,188452.0,HH,정체,124.0,58.0
5274,2120224,4,1071188482,215044.0,HH,정체,126.0,58.0
5275,2120225,1,1755688828,2360204.0,LL,다이나믹,100.0,48.0
5276,2120225,2,2051451906,2545456.0,LL,다이나믹,101.0,48.0
5277,2120225,3,1893846576,2297450.0,LL,다이나믹,102.0,48.0
5278,2120225,4,2125170808,2348323.0,LL,다이나믹,103.0,49.0
5279,2120226,1,577352079,801337.0,HL,상권축소,117.0,50.0
5280,2120226,2,529792236,790098.0,HL,상권축소,119.0,50.0
5281,2120226,3,461655025,813345.0,HL,상권축소,120.0,50.0
5282,2120226,4,426973837,812569.0,HL,상권축소,121.0,50.0
5283,2120227,1,5182919680,1426072.0,LH,상권확장,105.0,58.0
5284,2120227,2,6537454016,1481156.0,LH,상권확장,107.0,59.0
5285,2120227,3,5946542442,1363073.0,LH,상권확장,109.0,59.0
5286,2120227,4,2338634115,1454481.0,LH,상권확장,111.0,59.0
5287,2120228,1,694707645,1823816.0,LL,다이나믹,112.0,48.0
5288,2120228,2,830319617,1765010.0,LL,다이나믹,114.0,48.0
5289,2120228,3,744843803,1769542.0,LL,다이나믹,114.0,49.0
5290,2120228,4,826908221,1757729.0,LL,다이나믹,116.0,49.0
5291,2120229,1,1854802387,1420910.0,LL,다이나믹,98.0,47.0
5292,2120229,2,2213469339,1455778.0,LL,다이나믹,100.0,47.0
5293,2120229,3,1793746139,1365621.0,LL,다이나믹,99.0,47.0
5294,2120229,4,2638094071,1535059.0,LL,다이나믹,101.0,47.0
5295,2120230,1,469590101,695909.0,HL,상권축소,124.0,52.0
5296,2120230,2,520986324,746525.0,HL,상권축소,126.0,52.0
5297,2120230,3,472593496,791501.0,HL,상권축소,125.0,52.0
5298,2120230,4,440632720,698136.0,HL,상권축소,127.0,53.0
5299,2120231,1,2264179515,59290.0,HH,정체,186.0,160.0
5300,2120231,2,2382324017,57616.0,HH,정체,188.0,161.0
5301,2120231,3,2030599534,56615.0,HH,정체,190.0,161.0
5302,2120231,4,2772319707,57678.0,HH,정체,192.0,162.0
5303,2120232,1,927480290,406544.0,HL,상권축소,125.0,53.0
5304,2120232,2,960763365,424340.0,HL,상권축소,126.0,53.0
5305,2120232,3,949660377,459622.0,HL,상권축소,127.0,54.0
5306,2120232,4,1014236561,470722.0,HL,상권축소,127.0,54.0
5307,2120233,1,944542947,763032.0,HH,정체,131.0,55.0
5308,2120233,2,1054748743,783149.0,HH,정체,130.0,55.0
5309,2120233,3,956719297,947916.0,HH,정체,127.0,55.0
5310,2120233,4,1030351043,1036252.0,HH,정체,127.0,55.0
5311,2120234,1,798104965,1364054.0,HL,상권축소,118.0,49.0
5312,2120234,2,876576941,1438225.0,HL,상권축소,121.0,50.0
5313,2120234,3,805176587,1402467.0,HL,상권축소,123.0,50.0
5314,2120234,4,863496949,1475407.0,HL,상권축소,124.0,50.0
5315,2120235,1,2342890658,394069.0,LL,다이나믹,47.0,26.0
5316,2120235,2,2382854227,397946.0,LL,다이나믹,48.0,26.0
5317,2120235,3,2471310039,427591.0,LL,다이나믹,50.0,26.0
5318,2120235,4,2397793970,445013.0,LL,다이나믹,51.0,27.0
5319,2120236,1,780590574,232958.0,LL,다이나믹,83.0,45.0
5320,2120236,2,858173828,230178.0,LL,다이나믹,85.0,45.0
5321,2120236,3,836520062,242310.0,LL,다이나믹,88.0,45.0
5322,2120236,4,996693613,251349.0,LL,다이나믹,90.0,46.0
5323,2120237,1,1067949572,1901108.0,LL,다이나믹,106.0,48.0
5324,2120237,2,1146921555,2201713.0,LL,다이나믹,107.0,49.0
5325,2120237,3,1144971135,2469679.0,LL,다이나믹,107.0,49.0
5326,2120237,4,1145335925,2571489.0,LL,다이나믹,108.0,49.0
5327,2120238,1,281018391,222191.0,LL,다이나믹,98.0,50.0
5328,2120238,2,323782007,221470.0,LL,다이나믹,99.0,51.0
5329,2120238,3,315978636,224169.0,LL,다이나믹,100.0,51.0
5330,2120238,4,394486741,266058.0,LL,다이나믹,101.0,51.0
5331,2120239,1,394974989,1443672.0,LL,다이나믹,114.0,49.0
5332,2120239,2,389459225,1417522.0,LL,다이나믹,115.0,49.0
5333,2120239,3,370063088,1182562.0,LL,다이나믹,116.0,49.0
5334,2120239,4,390209462,1346509.0,HL,상권축소,119.0,49.0
5335,2120240,1,661979089,1906533.0,LL,다이나믹,107.0,53.0
5336,2120240,2,714317128,1889688.0,LL,다이나믹,109.0,53.0
5337,2120240,3,702721250,2090978.0,LL,다이나믹,111.0,53.0
5338,2120240,4,721912073,1991992.0,LL,다이나믹,111.0,54.0
5339,2120241,1,403926112,664538.0,HL,상권축소,117.0,50.0
5340,2120241,2,469188636,666070.0,HL,상권축소,118.0,50.0
5341,2120241,3,453793002,684268.0,HL,상권축소,118.0,50.0
5342,2120241,4,477970245,654826.0,HL,상권축소,120.0,51.0
5343,2120242,1,815827665,1547422.0,HL,상권축소,118.0,52.0
5344,2120242,2,970863512,1547589.0,HL,상권축소,119.0,53.0
5345,2120242,3,840255205,1625288.0,HL,상권축소,119.0,53.0
5346,2120242,4,1008148120,1691545.0,HL,상권축소,121.0,53.0
5347,2120243,1,2488638694,1151464.0,LL,다이나믹,111.0,53.0
5348,2120243,2,2877830054,1115080.0,LL,다이나믹,112.0,53.0
5349,2120243,3,2727542758,1012229.0,LL,다이나믹,114.0,53.0
5350,2120243,4,2289999305,1000048.0,LL,다이나믹,116.0,53.0
5351,2120244,1,531904476,707748.0,LL,다이나믹,112.0,53.0
5352,2120244,2,596059071,667049.0,LL,다이나믹,114.0,54.0
5353,2120244,3,588068073,630848.0,LL,다이나믹,115.0,54.0
5354,2120244,4,616453070,628411.0,LL,다이나믹,116.0,54.0
5355,2120245,1,696994998,1011856.0,HL,상권축소,124.0,50.0
5356,2120245,2,755000884,1043246.0,HL,상권축소,125.0,51.0
5357,2120245,3,727363584,1086050.0,HL,상권축소,126.0,51.0
5358,2120245,4,860293485,1141504.0,HL,상권축소,128.0,51.0
5359,2120246,1,781030775,2423499.0,LL,다이나믹,108.0,47.0
5360,2120246,2,893225061,2413771.0,LL,다이나믹,108.0,47.0
5361,2120246,3,817066438,2577401.0,LL,다이나믹,109.0,47.0
5362,2120246,4,1082061581,2797112.0,LL,다이나믹,111.0,48.0
5363,2120247,1,464944575,586136.0,LL,다이나믹,103.0,47.0
5364,2120247,2,494124505,592195.0,LL,다이나믹,103.0,48.0
5365,2120247,3,542940189,576037.0,LL,다이나믹,105.0,48.0
5366,2120247,4,539693298,569751.0,LL,다이나믹,108.0,48.0
5367,2120248,1,688927063,1555554.0,HL,상권축소,117.0,52.0
5368,2120248,2,752722284,1608884.0,HL,상권축소,117.0,52.0
5369,2120248,3,677016858,1606352.0,LL,다이나믹,117.0,52.0
5370,2120248,4,799022958,1603162.0,LL,다이나믹,118.0,52.0
5371,2120249,1,768575987,509941.0,LH,상권확장,115.0,58.0
5372,2120249,2,816664880,529834.0,LH,상권확장,115.0,59.0
5373,2120249,3,891778320,487728.0,LH,상권확장,113.0,59.0
5374,2120249,4,984306648,473458.0,LH,상권확장,114.0,59.0
5375,2130001,1,513879034,199743.0,HH,정체,126.0,59.0
5376,2130001,2,482612721,209072.0,HH,정체,129.0,60.0
5377,2130001,3,548316708,230188.0,HH,정체,131.0,59.0
5378,2130001,4,613220654,264874.0,HH,정체,128.0,59.0
5379,2130002,1,415492766,309688.0,HH,정체,119.0,61.0
5380,2130002,2,555033145,321324.0,HH,정체,120.0,61.0
5381,2130002,3,490845611,283679.0,HH,정체,121.0,61.0
5382,2130002,4,620981582,329663.0,HH,정체,122.0,61.0
5383,2130004,1,549938183,77582.0,HH,정체,214.0,95.0
5384,2130004,2,417613462,94653.0,HH,정체,216.0,97.0
5385,2130004,3,377349922,102876.0,HH,정체,219.0,97.0
5386,2130004,4,559292586,117669.0,HH,정체,219.0,99.0
5387,2130005,1,716626926,38580.0,HH,정체,209.0,79.0
